254, -108
258.2937857924849, -107.10626750550401
265.89978249631326, -107.39914995223666
277.1726245407786, -108.70043765539613
279.71786192367364, -107.93169596956972
288.8563080153319, -106.85755885873613
293.45174524196966, -103.72295209544293
295.53033606406365, -102.58496104549963
300.0896897587747, -100.51364341966698
302.7843098207326, -98.64174981699634
304.92349097354685, -96.43007808683038
309.9335772733068, -90.80333584330148
309.82218318699, -90.84153675988506
309.7138130318948, -88.9022147934632
312.81160372094587, -81.25267440701029
314.49243131988476, -73.25602252756605
316.2522383445271, -61.471756598986524
317.5323117570373, -51.80658727260542
317.7111779370994, -50.82802834862952
317.98948102444507, -49.68414309537468
318.30853631884895, -45.05189552990713
316.64258022756155, -39.67925984731798
316.32593093132385, -38.79670767348073
315.98593431342965, -34.71015137914813
313.0379660724198, -27.48289836050051
303.02568072524554, -21.023797311111352
295.97086858199293, -11.421950100138018
296.22020153464933, 0.490382892109151
299.83123505250825, 11.895611415460136
300.44535750024954, 20.946292160001047
300.7996259501888, 29.520358541793954
300.2154939445468, 31.702995168131316
300.20582461036105, 32.01665506143372
300.31773531186275, 35.351801750696
295.12032738821176, 39.732975374401555
295.0078505640336, 39.99438733610052
293.69049638919523, 41.63205706414145
285.3187962452781, 44.36698738064399
284.9768141462302, 44.56879347288809
281.30998599252365, 45.8301267385413
270.4956767688479, 50.4169947090648
266.43160735954723, 52.512326967453305
262.77246554568427, 57.17375063591477
260.5384147247771, 56.3489966289214
254.63537653495015, 58.97691953052804
250.12195093514788, 60.12484000395035
241.3937583921638, 63.038313022247316
236.1679245809852, 65.48841858796185
231.8325240267642, 65.74632754624388
229.37403846752125, 65.9973575057705
225.37613934404, 66.97531964069788
222.86262876073016, 68.68175958328843
220.92874012742107, 69.6350321245006
219.9437487938146, 66.66780401074949
208.13954768378238, 65.04710033845924
197.3967939068059, 59.893549569647696
189.53233483927488, 50.94278827160215
190.36400689939703, 39.05690732722647
197.5818502983399, 29.57700327139355
199.81784939284904, 17.873749352554782
200.1085771688991, 17.438334999570575
201.90114618587415, 16.334409734554942
210.91479766127136, 12.505094932623791
219.97593274747, 8.496710420509954
221.74387601598156, 6.1059774093128265
222.78004759918366, 5.253925680645045
225.49995208215103, 4.304764090381222
226.00148196324503, 4.2667337297030175
